Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2017-12-12,12691,3,10,region_mag B,BXO,S03E29
2017-12-13,12691,3,10,region_mag B,BXO,S03E16
2017-12-21,12692,6,70,region_mag B,CAO,N16E45
2017-12-22,12692,8,70,region_mag B,DAO,N18E30
2017-12-23,12692,8,70,region_mag B,DAO,N18E16
2017-12-24,12692,12,90,region_mag B,DAO,N18E03
2017-12-25,12692,12,160,region_mag B,EAI,N18W09
2017-12-26,12692,7,100,region_mag B,EAO,N18W23
2017-12-27,12692,4,30,region_mag B,CRO,N18W35
2017-12-28,12692,1,10,region_mag A,AXX,N17W46
2018-01-05,12693,3,20,region_mag B,CRO,N18W40
2018-01-06,12693,1,10,region_mag A,AXX,N19W52
2018-01-07,12693,1,10,region_mag A,AXX,N19W65
2018-01-08,12693,1,10,region_mag A,AXX,N20W78
2018-01-09,12694,3,10,region_mag B,BXO,S32W03
2018-01-10,12694,3,10,region_mag A,AXX,S32W17
2018-01-11,12694,1,10,region_mag A,AXX,S32W30
2018-01-12,12695,2,10,region_mag B,BXO,S08W59
2018-01-16,12696,2,20,region_mag B,BXO,S11E25
2018-01-17,12696,3,30,region_mag B,CRO,S13E12
2018-01-18,12696,2,20,region_mag B,BXO,S13W02
2018-01-19,12696,2,10,region_mag B,BXO,S12W15
2018-01-20,12696,1,10,region_mag A,AXX,S12W29
2018-01-31,12697,5,10,region_mag B,BXO,S10E48
2018-02-01,12697,3,0,region_mag A,AXX,S09E33
2018-02-03,12698,1,10,region_mag A,AXX,S03E77
2018-02-05,12699,1,80,region_mag A,HSX,S04E74
2018-02-06,12699,3,130,region_mag B,CSO,S06E64
2018-02-07,12699,7,160,region_mag B,DSO,S08E51
2018-02-08,12699,10,200,region_mag BG,DSO,S08E39
2018-02-09,12699,12,200,region_mag BG,DAI,S06E25
2018-02-10,12699,13,210,region_mag B,DAI,S07E13
2018-02-11,12699,25,240,region_mag B,DAI,S07E01
2018-02-12,12699,14,230,region_mag B,DAI,S07W14
2018-02-13,12699,16,230,region_mag B,DAI,S07W29
2018-02-14,12699,10,180,region_mag B,DSI,S07W44
2018-02-15,12699,8,140,region_mag B,DSO,S08W54
2018-02-16,12699,5,100,region_mag B,CAO,S08W68
2018-02-17,12699,2,40,region_mag A,HAX,S08W82
2018-02-18,12699,2,40,region_mag A,HAX,S08W96
2018-02-19,12699,2,40,region_mag A,HAX,S08W0*
2018-02-27,12700,6,30,region_mag B,CRO,N06W13
2018-02-28,12700,5,10,region_mag B,BXO,N06W28
2018-03-01,12700,1,10,region_mag A,AXX,N07W41
2018-03-02,12700,1,10,region_mag A,AXX,N08W55
2018-03-03,12700,1,10,region_mag A,AXX,N07W68
2018-03-03,12701,1,10,region_mag A,DAI,S12W90
2018-03-16,12701,1,10,region_mag A,AXX,S12W08
2018-03-19,12702,3,10,region_mag B,BXO,N19W60
2018-03-31,12703,1,10,region_mag A,AXX,S08E60
2018-04-01,12703,2,10,region_mag A,AXX,S08E47
2018-04-13,12704,3,30,region_mag B,BXO,N10E51
2018-04-14,12704,4,30,region_mag B,BXO,N12E36
2018-04-15,12704,1,10,region_mag A,AXX,N12E24
2018-04-20,12706,4,20,region_mag B,BXO,N04E68
2018-04-21,12706,4,40,region_mag B,CAO,N04E56
2018-04-22,12706,13,110,region_mag B,DAO,N04E43
2018-04-22,12707,1,10,region_mag A,AXX,S10E29
2018-04-23,12706,10,130,region_mag B,DAO,N03E29
2018-04-24,12706,12,80,region_mag B,CAO,N02E16
2018-04-25,12706,9,50,region_mag B,CAO,N02E01
2018-04-26,12706,7,50,region_mag B,CRO,N03W10
2018-04-27,12706,4,20,region_mag A,HRX,N03W27
2018-04-28,12706,1,10,region_mag A,AXX,N03W40
2018-05-05,12708,3,30,region_mag B,CRO,S09E53
2018-05-06,12708,4,10,region_mag B,BXO,S08E39
2018-05-07,12708,4,10,region_mag B,BXO,S10E26
2018-05-08,12708,4,10,region_mag B,BXO,S11E12
2018-05-09,12708,3,10,region_mag B,BXO,S09W01
2018-05-09,12709,2,10,region_mag A,AXX,N05E65
2018-05-10,12708,1,10,region_mag A,AXX,S10W13
2018-05-10,12709,1,10,region_mag A,AXX,N05E52
2018-05-11,12709,1,10,region_mag A,AXX,N05E38
2018-05-12,12709,1,10,region_mag A,AXX,N05E24
2018-05-13,12709,2,10,region_mag A,AXX,N06E11
2018-05-14,12709,1,10,region_mag A,AXX,N04W02
2018-05-22,12710,2,20,region_mag B,CRO,N16E64
2018-05-23,12710,2,20,region_mag B,BXO,N17E52
2018-05-24,12710,2,10,region_mag B,BXO,N18E38
2018-05-24,12711,8,40,region_mag B,DAO,N06W28
2018-05-25,12710,1,0,region_mag A,AXX,N17E25
2018-05-25,12711,6,60,region_mag B,CAI,N06W41
2018-05-26,12711,5,40,region_mag B,CSO,N06W55
2018-05-26,12712,7,40,region_mag B,CAO,N14E56
2018-05-27,12711,3,30,region_mag B,CRO,N07W70
2018-05-27,12712,3,40,region_mag B,CAO,N15E43
2018-05-28,12711,2,10,region_mag B,BXO,N05W84
2018-05-28,12712,5,40,region_mag B,CRO,N15E28
2018-05-29,12711,2,10,region_mag B,BXO,N05W99
2018-05-29,12712,10,80,region_mag B,CSI,N15E18
2018-05-30,12712,12,70,region_mag B,CSI,N16E05
2018-05-31,12712,8,30,region_mag B,CRO,N14W09
2018-06-01,12712,11,50,region_mag BG,DRO,N16W23
2018-06-02,12712,12,60,region_mag BG,DRO,N16W36
2018-06-03,12712,10,30,region_mag B,CRO,N15W48
2018-06-04,12712,6,10,region_mag B,BXO,N14W63
2018-06-05,12712,1,10,region_mag A,AXX,N14W77
2018-06-13,12713,2,10,region_mag B,BXO,N03E69
2018-06-14,12713,6,60,region_mag B,BXO,N06E56
2018-06-15,12713,6,30,region_mag B,BXI,N05E43
2018-06-16,12713,3,10,region_mag B,BXO,N05E30
2018-06-17,12713,3,10,region_mag A,AXX,N05E15
2018-06-18,12713,5,20,region_mag B,BXO,N05E02
2018-06-19,12713,6,10,region_mag B,BXO,N05W13
2018-06-19,12714,2,10,region_mag B,BXO,N08W41
2018-06-20,12713,2,10,region_mag B,BXO,N05W24
2018-06-20,12714,5,40,region_mag B,CAO,N08W54
2018-06-20,12715,4,30,region_mag B,CRO,N07E32
2018-06-21,12713,9,40,region_mag B,DSO,N05W38
2018-06-21,12714,3,30,region_mag B,CRO,N08W67
2018-06-21,12715,12,110,region_mag B,DAI,N08E20
2018-06-22,12713,8,70,region_mag B,DSO,N05W52
2018-06-22,12714,2,10,region_mag B,BXO,N08W80
2018-06-22,12715,13,160,region_mag B,DAO,N08E06
2018-06-23,12713,6,70,region_mag B,DAO,N05W64
2018-06-23,12715,15,110,region_mag B,DAC,N08W08
2018-06-24,12713,6,70,region_mag B,DAO,N05W79
2018-06-24,12715,8,120,region_mag BD,DAC,N08W21
2018-06-25,12715,6,100,region_mag B,DAC,N07W34
2018-06-26,12715,4,40,region_mag BG,CAI,N08W48
2018-06-27,12715,2,20,region_mag A,HRX,N07W61
2018-07-22,12716,1,10,region_mag A,AXX,N16W00
2018-08-02,12717,1,10,region_mag A,AXX,S07E29
2018-08-03,12717,1,10,region_mag A,AXX,S08E14
2018-08-15,12718,2,10,region_mag B,BXO,S08E49
2018-08-16,12718,2,10,region_mag B,CRO,S07E36
2018-08-17,12718,2,10,region_mag B,BXO,S08E23
2018-08-18,12718,1,20,region_mag A,HRX,S07E10
2018-08-19,12718,1,10,region_mag A,AXX,S07W03
2018-08-20,12719,5,10,region_mag B,BXO,S06E43
2018-08-21,12719,5,10,region_mag B,BXO,S07E29
2018-08-22,12719,5,10,region_mag B,BXO,S12E15
2018-08-23,12719,2,10,region_mag A,AXX,S06E03
2018-08-24,12719,5,40,region_mag BG,CRO,S07W08
2018-08-25,12719,4,30,region_mag B,CRO,S08W21
2018-08-25,12720,5,30,region_mag B,DRO,N08W24
2018-08-26,12719,4,30,region_mag B,CRO,S06W36
2018-08-26,12720,7,100,region_mag B,DAO,N08W39
2018-08-27,12719,1,10,region_mag A,AXX,S06W53
2018-08-27,12720,5,60,region_mag B,CSO,N08W55
2018-08-28,12720,2,50,region_mag A,HSX,N08W68
2018-08-29,12720,1,10,region_mag A,AXX,N07W83
2018-09-09,12721,6,10,region_mag B,BXO,N09W15
2018-09-10,12721,2,10,region_mag B,BXO,N10W28
2018-09-12,12722,4,10,region_mag B,BXO,S07E17
2018-09-13,12722,1,0,region_mag A,AXX,S07E01
2018-09-30,12723,3,10,region_mag B,BXO,S08W01
2018-10-01,12723,4,30,region_mag B,DRO,S08W15
2018-10-02,12723,4,30,region_mag B,DSO,S08W29
2018-10-03,12723,4,30,region_mag B,CRO,S08W42
2018-10-04,12723,2,10,region_mag B,BXO,S08W56
2018-10-05,12723,1,10,region_mag A,AXX,S12W71
2018-10-13,12724,1,20,region_mag A,HRX,S08E57
2018-10-14,12724,1,10,region_mag A,HSX,S08E40
2018-10-14,12725,1,10,region_mag A,AXX,S10E59
2018-10-15,12724,1,10,region_mag A,AXX,S07E27
2018-10-15,12725,1,10,region_mag A,AXX,S11E44
2018-10-16,12725,1,0,region_mag A,AXX,S10E32
2018-10-18,12725,1,0,region_mag A,AXX,S11E05
2018-11-13,12726,5,10,region_mag B,BXO,N06W01
2018-11-14,12726,1,10,region_mag A,AXX,N05W16
2018-11-15,12726,1,10,region_mag A,AXX,N04W32
2018-11-16,12727,3,20,region_mag B,CRO,N01W17
2018-11-17,12727,4,20,region_mag B,BXO,N01W29
2018-11-18,12727,3,60,region_mag B,CAO,N01W42
2018-11-19,12727,4,60,region_mag B,CAO,N01W57
2018-11-20,12727,2,10,region_mag A,AXX,N01W71
2018-11-25,12728,4,20,region_mag B,BXO,N06W03
2018-11-26,12728,5,20,region_mag B,BXO,N06W17
2018-12-06,12729,6,30,region_mag B,CRO,S05W38
2018-12-07,12729,7,50,region_mag B,CRO,S05W51
2018-12-08,12729,6,50,region_mag B,BXO,S05W67
2018-12-09,12729,2,10,region_mag B,BXO,S05W80
2018-12-10,12729,2,10,region_mag B,BXO,S05W93
2018-12-11,12729,2,10,region_mag B,BXO,S05W0*
2018-12-12,12730,1,10,region_mag A,AXX,N08E17
2018-12-15,12731,2,10,region_mag B,BXO,N13E49
2018-12-16,12731,2,10,region_mag A,AXX,N13E35
2019-01-02,12732,3,10,region_mag B,BXO,N10W20
2019-01-03,12732,6,30,region_mag B,DRO,N09W33
2019-01-04,12732,6,90,region_mag B,CAO,N09W47
2019-01-05,12732,3,50,region_mag B,CAO,N10W59
2019-01-06,12732,3,10,region_mag B,BXO,N09W74
2019-01-07,12732,2,10,region_mag B,BXO,N09W85
2019-01-23,12733,8,20,region_mag B,CRO,N06E22
2019-01-24,12733,9,30,region_mag B,CRO,N06E08
2019-01-25,12733,9,30,region_mag B,DRO,N06W07
2019-01-26,12733,17,50,region_mag B,DRI,N06W20
2019-01-27,12733,16,80,region_mag B,DSI,N06W34
2019-01-28,12733,12,90,region_mag B,DSO,N05W48
2019-01-29,12733,6,80,region_mag B,CSO,N06W61
2019-01-30,12733,5,90,region_mag B,CSO,N05W76
2019-01-31,12733,2,90,region_mag B,CAO,N04W89
2019-02-01,12733,2,90,region_mag B,CAO,N04W0*
2019-03-06,12734,4,20,region_mag B,CRO,N08E27
2019-03-07,12734,7,30,region_mag B,CRO,N09E13
2019-03-08,12734,4,20,region_mag B,CAO,N09W01
2019-03-09,12734,1,10,region_mag A,HAX,N08W17
2019-03-10,12734,1,10,region_mag A,HSX,N08W30
2019-03-11,12734,1,10,region_mag A,HSX,N08W44
2019-03-12,12734,1,10,region_mag A,AXX,N08W59
2019-03-13,12734,1,10,region_mag A,AXX,N08W72
2019-03-19,12735,3,10,region_mag B,BXO,N03E17
2019-03-20,12735,5,20,region_mag B,CRO,N03E02
2019-03-20,12736,4,10,region_mag B,CRO,N09W23
2019-03-21,12735,2,10,region_mag A,AXX,N02W12
2019-03-21,12736,6,50,region_mag B,DAC,N09W37
2019-03-22,12735,1,10,region_mag A,AXX,N02W25
2019-03-22,12736,28,210,region_mag BGD,DAC,N09W48
2019-03-23,12736,17,420,region_mag BG,EKI,N08W62
2019-03-24,12736,12,280,region_mag B,EKI,N08W77
2019-03-25,12736,4,60,region_mag B,DSO,N08W88
2019-03-26,12736,4,60,region_mag B,DSO,N08W0*
2019-04-01,12737,4,10,region_mag B,BXO,N12E43
2019-04-02,12737,7,30,region_mag B,CRO,N12E29
2019-04-03,12737,8,40,region_mag B,CAO,N12E14
2019-04-04,12737,7,10,region_mag B,BXO,N13E02
2019-04-08,12738,1,300,region_mag A,HSX,N06E72
2019-04-09,12738,2,250,region_mag A,HHX,N06E60
2019-04-10,12738,2,300,region_mag B,CHO,N06E46
2019-04-11,12738,3,350,region_mag B,CHO,N06E33
2019-04-12,12738,3,260,region_mag A,HHX,N06E20
2019-04-13,12738,4,300,region_mag B,CHO,N06E07
2019-04-14,12738,4,300,region_mag B,CHO,N06W06
2019-04-15,12738,1,250,region_mag A,HHX,N06W19
2019-04-16,12738,1,300,region_mag A,HHX,N06W34
2019-04-17,12738,1,330,region_mag A,HHX,N06W48
2019-04-18,12738,1,400,region_mag A,HHX,N06W62
2019-04-18,12739,3,10,region_mag B,BXO,N05W17
2019-04-19,12738,1,260,region_mag A,HHX,N06W76
2019-04-19,12739,2,20,region_mag B,CRO,N05W33
2019-04-21,12738,1,250,region_mag A,HHX,N06W0*
2019-04-21,12739,1,10,region_mag A,AXX,N06W67
2019-05-04,12740,1,260,region_mag A,HHX,N12E80
2019-05-05,12740,2,270,region_mag A,HHX,N09E67
2019-05-06,12740,4,280,region_mag BD,DHO,N08E54
2019-05-07,12740,4,200,region_mag BD,CSO,N07E40
2019-05-07,12741,1,100,region_mag A,HSX,N05E81
2019-05-08,12740,6,240,region_mag B,CSO,N08E28
2019-05-08,12741,1,170,region_mag A,HSX,N05E66
2019-05-09,12740,3,160,region_mag B,CAO,N08E14
2019-05-09,12741,1,160,region_mag A,HSX,N05E52
2019-05-10,12740,4,120,region_mag B,CAO,N08W00
2019-05-10,12741,1,160,region_mag A,HSX,N06E38
2019-05-11,12740,3,110,region_mag A,HAX,N08W13
2019-05-11,12741,1,160,region_mag A,HSX,N06E25
2019-05-12,12740,3,100,region_mag A,HAX,N08W27
2019-05-12,12741,3,160,region_mag A,HSX,N06E11
2019-05-13,12740,2,70,region_mag A,HAX,N08W40
2019-05-13,12741,2,210,region_mag A,HSX,N06W02
2019-05-14,12740,1,10,region_mag A,HRX,N08W53
2019-05-14,12741,2,150,region_mag A,HSX,N05W16
2019-05-15,12740,1,10,region_mag A,AXX,N08W67
2019-05-15,12741,3,160,region_mag A,HSX,N06W30
2019-05-16,12741,3,150,region_mag A,HSX,N05W44
2019-05-17,12741,3,150,region_mag A,HAX,N05W57
2019-05-18,12741,3,150,region_mag A,HAX,N05W70
2019-05-19,12741,1,140,region_mag A,HAX,N05W83
2019-06-25,12742,1,10,region_mag A,AXX,N04W33
2019-06-25,12743,3,10,region_mag A,AXX,N03W52
2019-06-26,12743,2,10,region_mag A,AXX,N03W67
2019-06-27,12743,1,0,region_mag A,AXX,N03W81
2019-06-28,12743,1,10,region_mag A,AXX,N03W96
2019-06-29,12743,1,10,region_mag A,AXX,N03W0*
2019-07-08,12744,2,20,region_mag B,BXO,S27E38
2019-07-23,12745,1,0,region_mag A,AXX,N02W35
2019-08-06,12745,2,10,region_mag B,BXO,S05E08
2019-08-07,12747,1,0,region_mag A,AXX,N06E11
2019-09-02,12748,2,10,region_mag B,BXO,N14E22
2019-09-03,12748,2,20,region_mag A,HSX,N14E07
2019-10-02,12749,1,0,region_mag A,AXX,S09E61
2019-10-03,12749,1,0,region_mag A,AXX,S09E48
2019-11-02,12750,1,10,region_mag A,AXX,S28E25
2019-11-03,12751,3,10,region_mag B,BXO,N05W26
2019-12-24,12753,3,10,region_mag B,BXO,S29E44
2019-12-24,12754,2,10,region_mag B,BXO,N24W30
2019-12-25,12753,2,30,region_mag B,BXO,S30E32
2019-12-25,12754,3,20,region_mag B,BXO,N27W42
2019-12-26,12753,2,10,region_mag B,BXO,S30E17
2019-12-26,12754,1,10,region_mag A,AXX,N25W55
2020-01-02,12755,3,20,region_mag B,BXO,S35E51
2020-01-03,12755,4,30,region_mag B,BXO,S34E35
2020-01-04,12755,3,20,region_mag B,BXO,S34E22
2020-01-05,12755,1,10,region_mag A,AXX,S35E09
2020-01-06,12755,1,10,region_mag A,AXX,S35W04
2020-01-09,12756,3,20,region_mag B,BXO,N22W65
2020-01-10,12756,2,10,region_mag B,BXO,N22W77
2020-01-24,12757,2,10,region_mag B,BXO,N04E30
2020-01-25,12757,4,20,region_mag B,BXO,N03E14
2020-01-26,12757,8,60,region_mag B,CAO,N04W01
2020-01-27,12757,2,100,region_mag B,CSO,N05W14
2020-01-28,12757,1,70,region_mag A,HSX,N04W28
2020-01-29,12757,1,60,region_mag A,HSX,N04W42
2020-01-30,12757,1,60,region_mag A,HSX,N04W56
2020-01-31,12757,1,20,region_mag A,HRX,N04W70
2020-02-01,12757,1,10,region_mag A,AXX,N03W84
2020-03-08,12758,3,20,region_mag B,CRO,S29E26
2020-03-09,12758,2,10,region_mag A,HRX,S30E12
2020-03-31,12759,2,10,region_mag A,AXX,N28E51
2020-04-01,12759,3,20,region_mag A,HRX,N28E38
2020-04-02,12759,2,30,region_mag A,HRX,N28E22
2020-04-03,12759,3,30,region_mag A,HRX,N27E10
2020-04-04,12759,1,10,region_mag A,AXX,N28W01
2020-04-25,12760,1,10,region_mag A,AXX,S07E37
2020-04-26,12760,4,10,region_mag B,BXO,S07E24
2020-04-27,12760,2,10,region_mag A,AXX,S07E10
2020-04-28,12760,2,10,region_mag A,AXX,S06W03
2020-04-28,12761,2,10,region_mag B,BXO,S18W27
2020-04-29,12760,1,10,region_mag A,HRX,S06W17
2020-04-29,12762,2,10,region_mag B,BXO,N24W48
2020-04-30,12760,2,20,region_mag B,CRO,S07W31
2020-04-30,12762,1,10,region_mag A,AXX,N23W61
2020-04-30,12763,2,10,region_mag B,BXO,N32E16
2020-06-01,12764,1,0,region_mag A,AXX,N35E47
2020-06-03,12765,2,70,region_mag A,HSX,S24E71
2020-06-04,12765,2,100,region_mag A,HSX,S24E58
2020-06-05,12765,3,130,region_mag B,CAO,S24E44
2020-06-06,12765,5,110,region_mag B,DSO,S22E33
2020-06-07,12765,6,100,region_mag B,CAO,S23E20
2020-06-08,12765,7,100,region_mag B,CSO,S24E07
2020-06-09,12765,4,70,region_mag B,CSO,S24W06
2020-06-10,12765,1,50,region_mag A,HSX,S24W21
2020-06-11,12765,1,50,region_mag A,HSX,S22W35
2020-06-12,12765,1,50,region_mag A,HSX,S26W46
2020-06-13,12765,1,60,region_mag A,HSX,S25W60
2020-06-14,12765,1,20,region_mag A,HSX,S25W73
2020-06-15,12765,1,10,region_mag A,HRX,S26W86
2020-06-16,12765,1,10,region_mag A,HRX,S26W0*
2020-07-04,12766,2,10,region_mag B,BXO,N06E19
2020-07-05,12766,1,10,region_mag A,AXX,N05E04
2020-07-06,12766,1,0,region_mag A,AXX,N06W12
2020-07-10,12766,2,10,region_mag B,BXO,N05W65
2020-07-11,12766,1,0,region_mag A,AXX,N05W80
2020-07-21,12767,1,80,region_mag A,HSX,S22E72
2020-07-22,12767,1,120,region_mag A,HSX,S22E58
2020-07-23,12767,1,120,region_mag A,HSX,S22E44
2020-07-24,12767,1,120,region_mag A,HSX,S21E31
2020-07-25,12767,1,120,region_mag A,HSX,S21E18
2020-07-26,12767,1,120,region_mag A,HSX,S21E05
2020-07-27,12767,1,70,region_mag A,HSX,S20W07
2020-07-28,12767,1,40,region_mag A,HSX,S20W21
2020-07-28,12768,1,10,region_mag A,AXX,N25E65
2020-07-29,12767,1,80,region_mag A,HSX,S16W35
2020-07-29,12768,1,5,region_mag A,AXX,N20E54
2020-07-30,12767,1,90,region_mag A,HSX,S20W46
2020-07-30,12768,1,20,region_mag A,HSX,N26E40
2020-07-31,12767,1,60,region_mag A,HSX,S21W60
2020-07-31,12768,2,10,region_mag B,BXO,N26E27
2020-08-01,12767,1,50,region_mag A,HSX,S21W73
2020-08-01,12768,1,10,region_mag A,AXX,N26E14
2020-08-02,12767,1,50,region_mag A,HSX,S22W85
2020-08-02,12769,1,10,region_mag A,AXX,N26E53
2020-08-03,12767,1,50,region_mag A,HSX,S22W99
2020-08-03,12769,2,10,region_mag A,AXX,N27E41
2020-08-03,12770,1,60,region_mag A,HSX,N21E72
2020-08-04,12770,2,50,region_mag B,CSO,N23E60
2020-08-05,12770,3,160,region_mag B,CSO,N22E49
2020-08-06,12770,4,70,region_mag B,CSO,N23E36
2020-08-07,12770,4,70,region_mag B,CSO,N23E22
2020-08-08,12770,1,50,region_mag A,HSX,N22E08
2020-08-09,12770,3,30,region_mag B,CSO,N22W04
2020-08-10,12770,2,20,region_mag A,HRX,N23W17
2020-08-11,12770,2,10,region_mag A,AXX,N23W30
2020-08-12,12770,1,10,region_mag A,AXX,N23W44
2020-08-12,12771,3,10,region_mag B,BXO,S18E43
2020-08-13,12770,1,10,region_mag A,AXX,N22W56
2020-08-13,12771,1,10,region_mag A,AXX,S18E31
2020-08-18,12771,1,10,region_mag A,AXX,N18W37
2020-08-18,12772,2,10,region_mag B,BXO,N18W36
2020-08-19,12772,5,30,region_mag B,CRO,N18W47
2020-08-20,12772,3,10,region_mag B,BXO,N17W63
2020-08-21,12772,2,10,region_mag B,BXO,N17W77
2020-09-23,12773,3,10,region_mag B,BXO,N28E62
2020-09-25,12773,1,10,region_mag A,AXX,N27E32
2020-09-26,12773,1,10,region_mag A,AXX,N27E18
2020-10-09,12774,2,10,region_mag A,AXX,S25W15
2020-10-09,12775,2,10,region_mag B,BXO,S23E24
2020-10-10,12774,1,10,region_mag A,AXX,S24W29
2020-10-10,12775,5,50,region_mag B,CRO,S24E09
2020-10-11,12774,1,10,region_mag A,AXX,S24W43
2020-10-11,12775,5,30,region_mag B,BXO,S23W04
2020-10-12,12775,5,30,region_mag B,BXO,S23W18
2020-10-14,12776,2,10,region_mag A,AXX,S13E68
2020-10-15,12776,4,30,region_mag B,CRO,S12E54
2020-10-16,12776,4,60,region_mag B,CAO,S14E40
2020-10-17,12776,5,80,region_mag B,CAO,S13E28
2020-10-18,12776,6,100,region_mag B,CSO,S14E13
2020-10-18,12777,2,10,region_mag B,BXO,S24W77
2020-10-19,12776,2,80,region_mag B,CSO,S13W03
2020-10-20,12776,1,60,region_mag A,HSX,S13W16
2020-10-21,12776,1,70,region_mag A,HSX,S14W31
2020-10-22,12776,1,60,region_mag A,HSX,S14W45
2020-10-23,12776,1,60,region_mag A,HSX,S14W57
2020-10-24,12776,1,40,region_mag A,HSX,S14W70
2020-10-25,12776,1,40,region_mag A,HSX,S14W83
2020-10-26,12776,1,40,region_mag A,HSX,S14W97
2020-10-26,12778,7,80,region_mag B,CAI,S19W17
2020-10-27,12778,12,140,region_mag BG,DAI,S20W31
2020-10-28,12778,11,150,region_mag BG,DAI,S20W44
2020-10-28,12779,5,80,region_mag B,CAI,S15W33
2020-10-29,12778,8,300,region_mag B,EKO,S20W58
2020-10-29,12779,7,140,region_mag B,DAI,S15W47
2020-10-30,12778,6,160,region_mag B,EAO,S20W70
2020-10-30,12779,6,100,region_mag B,CAO,S17W59
2020-10-31,12778,2,100,region_mag A,HAX,S21W82
2020-10-31,12779,4,20,region_mag B,BXO,S17W72
2020-11-01,12778,2,100,region_mag A,HAX,S22W94
2020-11-01,12779,2,10,region_mag B,BXO,S17W85
2020-11-02,12780,1,10,region_mag B,BXO,N20E56
2020-11-03,12780,1,10,region_mag B,BXO,N20E43
2020-11-03,12781,5,150,region_mag B,CSO,S23E66
2020-11-04,12781,8,410,region_mag B,EHI,S25E55
2020-11-05,12780,1,10,region_mag A,AXX,N20E15
2020-11-05,12781,7,450,region_mag B,DKI,S24E46
2020-11-06,12780,2,10,region_mag A,HRX,N20E01
2020-11-06,12781,13,475,region_mag BG,EKI,S24E32
2020-11-07,12780,2,10,region_mag B,BXO,N19W08
2020-11-07,12781,15,280,region_mag BG,DKI,S23E16
2020-11-08,12780,2,10,region_mag B,BXO,N20W20
2020-11-08,12781,18,250,region_mag B,EHI,S23E05
2020-11-09,12780,2,10,region_mag B,BXO,N20W31
2020-11-09,12781,17,230,region_mag B,ESI,S23W09
2020-11-10,12781,17,230,region_mag B,ESO,S23W23
2020-11-11,12781,2,100,region_mag B,CSO,S23W34
2020-11-11,12782,3,20,region_mag B,CRO,S31E64
2020-11-12,12781,1,80,region_mag A,HSX,S24W54
2020-11-12,12782,6,30,region_mag B,CRO,S31E48
2020-11-13,12781,1,80,region_mag A,HSX,S23W66
2020-11-13,12782,3,20,region_mag B,BXO,S31E37
2020-11-14,12781,1,50,region_mag A,HSX,S23W78
2020-11-14,12782,1,10,region_mag A,AXX,S31E30
2020-11-15,12781,1,30,region_mag A,HSX,S24W92
2020-11-17,12783,1,30,region_mag A,HSX,S22E68
2020-11-18,12783,1,80,region_mag A,HSX,S23E53
2020-11-19,12782,2,10,region_mag A,AXX,S23W33
2020-11-19,12783,1,70,region_mag A,HSX,S22E40
2020-11-20,12783,1,70,region_mag A,HSX,S22E27
2020-11-21,12783,1,80,region_mag A,HSX,S24E15
2020-11-21,12784,2,30,region_mag B,CRO,N33E28
2020-11-22,12783,1,70,region_mag A,HSX,S23E01
2020-11-22,12784,3,30,region_mag B,BXO,N33E14
2020-11-22,12785,1,60,region_mag A,HSX,S23E74
2020-11-23,12783,6,90,region_mag B,DSO,S22W07
2020-11-23,12784,3,10,region_mag B,BXO,N32E01
2020-11-23,12785,1,120,region_mag B,CSO,S23E59
2020-11-23,12786,1,120,region_mag A,HSX,S16E68
2020-11-24,12783,4,100,region_mag B,CSO,S20W20
2020-11-24,12785,1,140,region_mag A,HSX,S20E44
2020-11-24,12786,2,380,region_mag B,CKO,S14E58
2020-11-25,12783,3,80,region_mag B,CSO,S21W34
2020-11-25,12785,1,100,region_mag A,HSX,S21E31
2020-11-25,12786,6,1000,region_mag B,CKO,S17E51
2020-11-26,12783,3,80,region_mag B,CSO,S22W47
2020-11-26,12785,1,100,region_mag A,HSX,S21E18
2020-11-26,12786,9,840,region_mag BG,FKO,S17E39
2020-11-27,12783,3,60,region_mag B,CSO,S22W58
2020-11-27,12785,2,110,region_mag B,CSO,S22E04
2020-11-27,12786,14,800,region_mag BG,FKO,S17E29
2020-11-27,12787,1,10,region_mag A,AXX,N30E65
2020-11-28,12783,1,50,region_mag A,HSX,S23W73
2020-11-28,12785,8,120,region_mag B,FSO,S22W02
2020-11-28,12786,17,780,region_mag BG,FKO,S17E15
2020-11-28,12787,1,10,region_mag A,AXX,N34E53
2020-11-29,12783,1,20,region_mag A,HSX,S22W89
2020-11-29,12785,1,90,region_mag A,HSX,S25W15
2020-11-29,12786,13,770,region_mag BG,FKI,S18E01
2020-11-29,12787,1,10,region_mag A,AXX,N29E37
2020-11-29,12788,7,30,region_mag B,CRO,S26W07
2020-11-29,12789,1,10,region_mag A,AXX,S25E43
2020-11-30,12783,1,20,region_mag A,HSX,S22W0*
2020-11-30,12785,1,100,region_mag A,HSX,S23W34
2020-11-30,12786,17,590,region_mag B,CKI,S18W11
2020-11-30,12787,1,10,region_mag A,AXX,N29E25
2020-11-30,12788,3,10,region_mag A,AXX,S29W19
2020-11-30,12789,1,0,region_mag A,AXX,S24E30
2020-12-01,12785,1,90,region_mag A,HSX,S22W49
2020-12-01,12786,12,430,region_mag B,CKO,S15W32
2020-12-01,12787,1,10,region_mag A,AXX,N30E10
2020-12-01,12788,1,50,region_mag A,AXX,S27E11
2020-12-01,12790,3,100,region_mag B,CSO,S23E61
