Date,Region,Sunspot Number,Size,Magnetic Classification,Location,Zurich Class,Penumbra Class,Compactness Class
2000-01-18,8825,6,30,B,N11W30,C,R,O
2000-01-18,8828,10,70,B,S23W21,D,A,O
2000-01-18,8829,8,120,B,N15W04,D,S,O
2000-01-18,8830,3,10,B,S14W49,B,X,O
2000-01-18,8831,23,270,B,S18E14,E,A,O
2000-01-18,8832,5,30,B,S18W54,C,R,O
2000-01-18,8833,5,120,B,N17E26,C,S,O
2000-01-18,8834,2,30,B,S15W87,C,R,O
2000-01-18,8835,2,0,B,N09E30,B,X,O
2000-01-18,8836,4,10,B,S12E37,B,X,O
2000-01-19,8821,1,80,A,N27W75,H,S,X
2000-01-19,8824,20,150,B,S12W43,D,A,I
2000-01-19,8828,6,40,B,S23W34,D,S,O
2000-01-19,8829,5,100,B,N15W19,C,S,O
2000-01-19,8830,1,0,A,S15W64,A,X,X
2000-01-19,8831,17,220,B,S18E01,E,A,I
2000-01-19,8832,1,10,A,S14W63,A,X,X
2000-01-19,8833,7,150,B,N17E14,C,S,O
2000-01-19,8836,5,10,B,S12E24,B,X,O
2000-01-19,8837,9,30,B,S08W27,D,S,O
2000-01-19,8838,3,50,B,N12E66,C,A,O
2000-01-20,8821,1,70,A,N26W88,H,A,X
2000-01-20,8824,12,70,B,S13W57,C,S,O
2000-01-20,8828,5,10,B,S23W47,B,X,O
2000-01-20,8829,4,60,B,N16W32,C,S,O
2000-01-20,8830,3,10,B,S15W73,B,X,O
2000-01-20,8831,23,200,B,S18W12,E,A,O
2000-01-20,8832,1,0,A,S15W81,A,X,X
2000-01-20,8833,8,160,B,N17E02,C,S,O
2000-01-20,8835,1,10,A,N08E02,A,X,X
2000-01-20,8836,2,0,A,S13E12,A,X,X
2000-01-20,8837,10,100,B,S09W42,D,S,O
2000-01-20,8838,6,80,B,N12E53,C,A,O
2000-01-21,8824,5,20,B,S13W72,C,R,O
2000-01-21,8829,1,70,A,N17W45,H,S,X
2000-01-21,8831,18,210,B,S18W25,E,A,O
2000-01-21,8833,9,170,B,N17W11,C,S,O
2000-01-21,8837,9,220,B,S08W55,D,S,O
2000-01-21,8838,5,70,B,N12E40,C,A,O
2000-01-21,8839,2,10,B,N11E06,B,X,O
2000-01-22,8829,2,60,A,N16W59,H,S,X
2000-01-22,8831,11,180,B,S18W38,E,A,O
2000-01-22,8833,6,180,B,N18W24,C,S,O
2000-01-22,8836,2,0,A,S13W15,A,X,X
2000-01-22,8837,6,580,B,S07W69,E,K,O
2000-01-22,8838,9,50,B,N13E27,D,A,O
2000-01-22,8839,11,60,B,N12W07,D,A,O
2000-01-22,8840,4,0,B,S24E22,B,X,O
2000-01-22,8841,3,30,B,S28E70,C,A,O
2000-01-23,8829,1,60,A,N16W72,H,S,X
2000-01-23,8831,4,110,B,S17W53,D,S,O
2000-01-23,8833,1,130,A,N18W38,H,S,X
2000-01-23,8835,1,0,A,N11W38,A,X,X
2000-01-23,8837,4,370,B,S07W82,E,K,O
2000-01-23,8838,6,30,B,N12E14,C,A,O
2000-01-23,8839,11,60,B,N12W20,D,R,O
2000-01-23,8840,3,10,B,S24E09,B,X,O
2000-01-23,8841,5,60,B,S30E57,C,A,O
2000-01-24,8829,1,50,A,N17W86,H,S,X
2000-01-24,8831,4,90,B,S17W67,C,S,O
2000-01-24,8833,1,110,A,N18W51,H,S,X
2000-01-24,8837,1,190,A,S08W91,H,R,X
2000-01-24,8838,4,20,B,N12E00,C,S,O
2000-01-24,8839,11,60,B,N11W34,D,S,O
2000-01-24,8840,3,20,B,S24W06,D,S,O
2000-01-24,8841,4,80,B,S29E43,C,S,O
2000-01-24,8842,3,10,B,S17W10,B,X,O
2000-01-24,8843,3,10,B,N14E14,B,X,O
2000-01-25,8831,1,60,A,S17W81,H,S,X
2000-01-25,8833,1,100,A,N19W64,H,S,X
2000-01-25,8838,6,20,B,N12W15,C,S,O
2000-01-25,8839,10,50,B,N12W47,C,S,O
2000-01-25,8840,3,10,A,S24W21,A,X,X
2000-01-25,8841,7,120,B,S29E30,D,S,O
2000-01-25,8842,8,50,B,S16W23,D,S,O
2000-01-25,8843,4,10,B,N15E02,B,X,O
2000-01-25,8844,3,20,B,N07W20,D,R,O
2000-01-26,8831,1,60,A,S16W93,H,S,X
2000-01-26,8833,1,110,A,N19W76,H,S,X
2000-01-26,8839,1,0,A,N11W64,A,X,X
2000-01-26,8840,3,10,B,S24W34,B,X,O
2000-01-26,8841,10,150,B,S29E18,D,S,O
2000-01-26,8842,12,40,B,S17W37,D,S,O
2000-01-26,8843,5,10,B,N14W11,B,X,O
2000-01-26,8844,14,90,B,N05W32,D,A,O
2000-01-26,8845,4,20,B,S14E24,C,S,O
2000-01-27,8833,1,120,A,N20W88,H,S,X
2000-01-27,8839,1,0,A,N14W78,A,X,X
2000-01-27,8840,1,0,A,S25W50,A,X,X
2000-01-27,8841,5,150,B,S30E05,C,S,O
2000-01-27,8842,6,20,B,S17W52,B,X,O
2000-01-27,8843,1,0,A,N14W27,A,X,X
2000-01-27,8844,16,210,B,N04W47,D,A,I
2000-01-27,8845,6,40,B,S15E09,C,A,O
2000-01-27,8846,2,0,A,N37E51,A,X,X
2000-01-27,8847,1,0,A,S26W28,A,X,X
2000-01-27,8848,1,10,A,S07E78,A,X,X
2000-01-28,8840,1,0,A,S24W63,A,X,X
2000-01-28,8841,9,140,B,S30W09,C,S,O
2000-01-28,8842,2,0,B,S16W66,B,X,O
2000-01-28,8844,14,200,B,N05W60,D,A,I
2000-01-28,8845,9,40,B,S16W06,C,A,O
2000-01-28,8846,2,10,B,N38E39,B,X,O
2000-01-28,8848,3,30,B,S08E66,C,A,O
2000-01-29,8841,8,180,B,S30W22,C,A,O
2000-01-29,8844,13,280,B,N05W73,E,A,I
2000-01-29,8845,4,30,B,S16W20,C,S,O
2000-01-29,8846,3,0,B,N37E25,B,X,O
2000-01-29,8848,5,80,B,S09E54,C,A,O
2000-01-29,8849,3,10,B,S16E19,B,X,O
2000-01-30,8841,3,130,B,S30W33,C,A,O
2000-01-30,8844,3,200,B,N05W83,D,S,O
2000-01-30,8845,5,20,B,S17W33,B,X,O
2000-01-30,8847,2,30,B,S26W71,B,X,O
2000-01-30,8848,6,100,B,S09E41,C,S,O
2000-01-30,8849,2,10,B,S17E07,C,R,O
2000-01-31,8841,4,90,B,S30W47,D,A,O
2000-01-31,8845,1,20,A,S16W48,H,S,X
2000-01-31,8847,2,30,B,S25W84,B,X,O
2000-01-31,8848,5,70,B,S09E27,C,S,O
2000-01-31,8849,3,20,B,S17W06,B,X,O
2000-01-31,8850,2,10,B,S18E25,B,X,O
2000-01-31,8851,3,20,B,N27E42,B,X,O
2000-02-01,8841,4,80,B,S31W61,D,A,O
2000-02-01,8845,1,10,A,S16W61,H,R,X
2000-02-01,8848,4,70,B,S09E13,C,S,O
2000-02-01,8850,2,10,B,S17E11,B,X,O
2000-02-01,8851,6,70,B,N27E29,D,A,O
2000-02-01,8852,5,20,B,N10E14,C,R,O
2000-02-02,8841,5,80,B,S32W74,D,S,O
2000-02-02,8845,1,10,A,S16W74,H,R,X
2000-02-02,8848,5,80,B,S09W01,C,S,O
2000-02-02,8851,14,130,B,N27E16,D,A,O
2000-02-02,8852,10,30,B,N10E00,C,R,O
2000-02-02,8853,1,0,A,S10E64,A,X,X
2000-02-02,8854,1,20,A,S33E81,H,S,X
2000-02-03,8841,3,50,B,S32W85,C,S,O
2000-02-03,8845,1,30,A,S15W86,H,R,X
2000-02-03,8848,3,70,B,S08W16,C,S,O
2000-02-03,8851,18,110,B,N26E03,D,S,O
2000-02-03,8852,5,10,B,N10W12,B,X,O
2000-02-03,8853,2,10,A,S10E52,A,X,X
2000-02-03,8854,1,80,A,S35E70,H,A,X
2000-02-03,8855,3,20,B,N15E57,B,X,O
2000-02-03,8856,1,40,A,S13E81,H,S,X
2000-02-04,8841,1,50,A,S32W96,H,S,X
2000-02-04,8848,6,90,B,S08W29,C,S,O
2000-02-04,8851,19,120,B,N26W10,D,S,O
2000-02-04,8853,3,20,B,S11E41,B,X,O
2000-02-04,8854,5,100,B,S34E59,C,A,O
2000-02-04,8855,2,0,B,N17E41,B,X,O
2000-02-04,8856,3,180,B,S13E69,E,S,O
2000-02-04,8857,4,10,B,S19E04,B,X,O
2000-02-04,8858,1,30,A,N24E72,H,R,X
2000-02-04,8859,5,40,B,N22W51,C,R,O
2000-02-05,8848,1,50,A,S08W43,H,S,X
2000-02-05,8851,19,150,B,N25W22,D,S,O
2000-02-05,8853,3,10,A,S12E29,A,X,X
2000-02-05,8854,3,100,B,S35E46,D,A,O
2000-02-05,8856,3,120,B,S13E59,E,S,O
2000-02-05,8857,5,40,B,S18W10,D,A,O
2000-02-05,8858,5,90,B,N26E64,D,S,O
2000-02-05,8859,2,60,B,N22W66,D,A,O
2000-02-05,8860,5,10,B,N26E06,B,X,O
2000-02-06,8848,2,80,A,S08W56,H,S,X
2000-02-06,8851,20,130,B,N25W35,E,S,O
2000-02-06,8853,2,10,B,S13E14,B,X,O
2000-02-06,8854,5,80,B,S34E35,D,A,O
2000-02-06,8856,3,190,B,S13E46,E,S,O
2000-02-06,8857,3,10,B,S18W23,B,X,O
2000-02-06,8858,11,170,B,N26E53,E,A,I
2000-02-06,8859,2,60,B,N23W77,D,A,O
2000-02-06,8860,3,10,B,N26W07,B,X,O
2000-02-06,8861,2,10,A,N08W15,A,X,X
2000-02-07,8848,4,90,B,S08W70,C,S,O
2000-02-07,8851,12,80,B,N24W48,D,S,O
2000-02-07,8853,5,10,B,S13W01,B,X,O
2000-02-07,8854,6,40,B,S34E23,C,S,O
2000-02-07,8856,4,120,B,S13E32,E,A,O
2000-02-07,8857,7,10,B,S17W36,C,R,O
2000-02-07,8858,21,120,B,N27E40,E,A,O
2000-02-07,8860,1,0,A,N30W20,A,X,X
2000-02-07,8861,12,20,B,N07W27,D,R,O
2000-02-07,8862,1,90,A,S04E75,H,S,X
2000-02-08,8848,2,10,B,S10W83,B,X,O
2000-02-08,8851,9,70,B,N23W61,D,A,O
2000-02-08,8853,2,20,B,S15W15,D,S,O
2000-02-08,8854,3,20,B,S34E09,C,S,O
2000-02-08,8855,2,0,B,N18W13,B,X,O
2000-02-08,8856,6,110,B,S14E19,E,S,O
2000-02-08,8857,10,40,B,S18W48,D,R,O
2000-02-08,8858,19,110,B,N27E27,D,S,O
2000-02-08,8861,15,220,B,N08W40,D,A,O
2000-02-08,8862,1,110,A,S05E61,H,A,X
2000-02-09,8851,5,20,B,N20W74,B,X,O
2000-02-09,8853,2,10,A,S13W27,A,X,X
2000-02-09,8854,4,10,B,S33W03,C,S,O
2000-02-09,8855,3,10,B,N17W26,B,X,O
2000-02-09,8856,8,110,B,S14E07,E,A,O
2000-02-09,8857,9,30,B,S18W59,D,R,O
2000-02-09,8858,17,100,B,N28E14,C,A,O
2000-02-09,8861,13,290,B,N07W53,D,A,O
2000-02-09,8862,1,150,A,S05E48,H,A,X
2000-02-09,8863,3,40,B,S14E70,C,S,O
2000-02-09,8864,1,0,A,N44W16,A,X,X
2000-02-09,8865,1,0,A,S12E22,A,X,X
2000-02-09,8866,1,0,A,N18E64,A,X,X
2000-02-10,8851,2,10,B,N24W85,B,X,O
2000-02-10,8854,4,10,B,S34W15,B,X,O
2000-02-10,8855,4,10,B,N18W39,B,X,O
2000-02-10,8856,8,70,B,S14W07,D,S,O
2000-02-10,8857,3,10,B,S17W71,B,X,O
2000-02-10,8858,16,70,B,N27E01,C,A,O
2000-02-10,8861,16,350,B,N07W68,D,A,O
2000-02-10,8862,2,140,A,S06E35,H,S,X
2000-02-10,8863,2,40,A,S14E57,H,S,X
2000-02-10,8866,1,0,A,N15E51,A,X,X
2000-02-10,8867,4,10,B,S14E32,B,X,O
2000-02-10,8868,7,20,B,S24E33,C,R,O
2000-02-11,8854,4,20,B,S34W31,C,R,O
2000-02-11,8855,1,0,A,N17W55,A,X,X
2000-02-11,8856,7,60,B,S13W19,D,S,O
2000-02-11,8858,12,50,B,N27W10,D,S,O
2000-02-11,8861,7,320,B,N08W78,D,A,O
2000-02-11,8862,1,140,A,S06E21,H,S,X
2000-02-11,8863,1,0,A,S15E44,A,X,X
2000-02-11,8864,3,20,B,N44W38,B,X,O
2000-02-11,8867,3,0,B,S15E19,B,X,O
2000-02-11,8868,11,40,B,S23E21,C,S,O
2000-02-11,8869,1,20,A,S25E70,H,A,X
2000-02-11,8870,1,60,A,N20E77,H,S,X
2000-02-12,8855,2,10,A,N18W74,A,X,X
2000-02-12,8856,4,60,B,S14W34,E,A,O
2000-02-12,8858,10,40,B,N24W25,C,A,O
2000-02-12,8861,2,240,B,N08W95,E,A,O
2000-02-12,8862,2,150,A,S06E08,H,S,X
2000-02-12,8863,2,0,A,S16E30,A,X,X
2000-02-12,8864,1,0,A,N43W54,A,X,X
2000-02-12,8867,7,20,B,S16E08,B,X,O
2000-02-12,8868,13,60,B,S24E07,D,S,O
2000-02-12,8869,5,70,B,S26E61,C,A,O
2000-02-12,8870,1,60,A,N18E64,H,A,X
2000-02-12,8871,3,10,A,S14W09,A,X,X
2000-02-12,8872,2,70,A,S28E79,H,S,X
2000-02-13,8855,1,0,A,N18W87,A,X,X
2000-02-13,8856,4,40,B,S14W48,D,S,O
2000-02-13,8858,7,40,B,N25W38,D,S,O
2000-02-13,8862,1,140,A,S06W06,H,S,X
2000-02-13,8864,1,0,A,N44W67,A,X,X
2000-02-13,8867,9,20,B,S16W07,B,X,O
2000-02-13,8868,9,70,B,S24W07,D,S,O
2000-02-13,8869,5,50,B,S24E48,C,S,O
2000-02-13,8870,1,60,A,N20E51,H,S,X
2000-02-13,8871,5,30,B,S14W24,C,S,O
2000-02-13,8872,4,90,B,S27E65,D,A,O
2000-02-14,8856,2,40,B,S16W61,C,S,O
2000-02-14,8858,4,20,B,N24W50,C,S,O
2000-02-14,8862,1,150,A,S06W19,H,S,X
2000-02-14,8867,12,30,B,S16W19,C,R,O
2000-02-14,8868,6,50,B,S24W21,C,S,O
2000-02-14,8869,5,40,B,S24E36,E,S,O
2000-02-14,8870,1,80,A,N20E38,H,S,X
2000-02-14,8871,8,30,B,S15W35,C,S,O
2000-02-14,8872,5,70,B,S26E53,D,A,O
2000-02-14,8873,3,10,B,S18E66,B,X,O
2000-02-15,8856,3,30,B,S16W75,C,S,O
2000-02-15,8858,2,20,A,N25W61,H,R,X
2000-02-15,8862,1,140,A,S06W33,H,S,X
2000-02-15,8867,10,40,B,S16W33,C,A,O
2000-02-15,8868,4,20,B,S24W35,C,S,O
2000-02-15,8869,5,30,B,S24E22,C,S,O
2000-02-15,8870,1,60,A,N19E25,H,S,X
2000-02-15,8871,11,60,B,S15W48,D,A,O
2000-02-15,8872,5,50,B,S27E40,D,A,O
2000-02-15,8873,3,10,B,S18E54,B,X,O
2000-02-15,8874,3,10,B,S08E54,B,X,O
2000-02-16,8856,1,20,A,S16W89,H,A,X
2000-02-16,8858,3,40,B,N25W72,C,S,O
2000-02-16,8862,1,120,A,S06W46,H,S,X
2000-02-16,8867,11,70,B,S16W47,D,A,O
2000-02-16,8868,1,20,A,S25W49,H,S,X
2000-02-16,8869,4,20,B,S23E06,C,S,O
2000-02-16,8870,1,60,A,N19E13,H,S,X
2000-02-16,8871,2,20,A,S15W62,H,S,X
2000-02-16,8872,6,30,B,S28E28,C,S,O
2000-02-16,8874,4,30,B,S09E40,D,S,O
2000-02-16,8875,1,10,A,S23E55,H,R,X
2000-02-16,8876,3,0,B,S13E62,B,X,O
2000-02-17,8858,2,100,B,N27W79,D,A,O
2000-02-17,8862,1,130,A,S06W59,H,S,X
2000-02-17,8867,10,110,B,S16W60,D,A,O
2000-02-17,8868,1,20,A,S24W61,H,R,X
2000-02-17,8869,13,90,B,S23W08,D,S,O
2000-02-17,8870,1,90,A,N19E00,H,S,X
2000-02-17,8871,2,0,B,S14W74,B,X,O
2000-02-17,8872,4,20,B,S28E16,C,R,O
2000-02-17,8874,2,20,B,S08E27,B,X,O
2000-02-17,8875,4,20,B,S22E40,B,X,O
2000-02-17,8876,7,50,B,S13E48,C,S,O
2000-02-17,8877,1,10,A,S26E28,H,R,X
2000-02-17,8878,4,30,B,S27W42,C,R,O
2000-02-18,8862,1,110,A,S06W72,H,S,X
2000-02-18,8867,8,100,B,S16W73,D,A,O
2000-02-18,8868,1,0,A,S23W74,A,X,X
2000-02-18,8869,22,150,B,S22W21,D,A,O
2000-02-18,8870,1,70,A,N19W14,H,S,X
2000-02-18,8872,6,20,B,S29E02,B,X,O
2000-02-18,8875,5,20,B,S22E28,C,R,O
2000-02-18,8876,4,40,B,S12E33,D,S,O
2000-02-18,8878,3,50,B,S26W55,D,A,O
2000-02-18,8879,1,110,A,N21E74,H,S,X
2000-02-19,8862,1,80,A,S06W87,H,S,X
2000-02-19,8867,5,100,B,S16W84,C,A,O
2000-02-19,8869,26,190,B,S21W35,E,A,O
2000-02-19,8870,1,90,A,N19W27,H,S,X
2000-02-19,8872,3,10,B,S29W11,B,X,O
2000-02-19,8875,3,10,B,S19E14,B,X,O
2000-02-19,8876,4,20,B,S12E20,B,X,O
2000-02-19,8877,1,10,A,S22E10,H,A,X
2000-02-19,8878,1,20,A,S26W71,H,R,X
2000-02-19,8879,1,170,A,N22E62,H,S,X
2000-02-20,8869,44,300,BG,S20W49,E,A,I
2000-02-20,8870,1,70,A,N18W40,H,S,X
2000-02-20,8872,3,0,A,S31W22,A,X,X
2000-02-20,8875,2,0,B,S21W01,B,X,O
2000-02-20,8876,4,20,B,S12E06,B,X,O
2000-02-20,8878,1,0,A,S25W85,A,X,X
2000-02-20,8879,1,200,A,N22E49,H,S,X
2000-02-21,8869,41,480,BG,S20W61,F,A,I
2000-02-21,8870,1,50,A,N18W52,H,A,X
2000-02-21,8872,1,0,A,S31W34,A,X,X
2000-02-21,8875,11,50,B,S22W13,C,A,O
2000-02-21,8876,3,10,B,S11W04,B,X,O
2000-02-21,8879,1,240,A,N22E37,H,S,X
2000-02-21,8880,3,10,B,S08W69,B,X,O
2000-02-22,8869,32,520,BG,S19W74,F,A,I
2000-02-22,8870,1,40,A,N20W65,H,S,X
2000-02-22,8875,12,150,B,S22W27,D,A,O
2000-02-22,8879,1,240,A,N22E25,H,S,X
2000-02-22,8880,2,10,B,S06W81,B,X,O
2000-02-22,8881,3,10,B,N19E53,B,X,O
2000-02-22,8882,1,50,A,S16E70,H,S,X
2000-02-23,8869,17,410,B,S20W86,F,A,I
2000-02-23,8870,1,30,A,N18W77,H,S,X
2000-02-23,8875,15,140,B,S23W41,D,A,O
2000-02-23,8879,1,230,A,N22E11,H,A,X
2000-02-23,8881,4,20,B,N19E40,C,R,O
2000-02-23,8882,7,180,B,S15E58,D,A,O
2000-02-23,8883,1,20,A,N13E60,H,R,X
2000-02-23,8884,3,20,B,S11W74,B,X,O
2000-02-24,8870,1,30,A,N19W88,H,S,X
2000-02-24,8875,13,120,BG,S23W54,C,A,O
2000-02-24,8879,11,250,B,N23E00,C,H,O
2000-02-24,8881,10,40,B,N20E24,C,S,O
2000-02-24,8882,14,320,B,S15E46,D,K,O
2000-02-24,8883,10,100,B,N13E47,D,S,O
2000-02-24,8884,2,60,B,S10W85,D,S,O
2000-02-24,8885,2,0,B,N11W43,B,X,O
2000-02-24,8886,2,0,B,S14E31,B,X,O
2000-02-25,8875,10,60,B,S23W68,D,A,O
2000-02-25,8879,6,260,B,N22W14,C,H,O
2000-02-25,8881,6,50,B,N19E11,D,A,O
2000-02-25,8882,19,500,B,S15E34,D,K,I
2000-02-25,8883,14,140,B,N13E34,D,S,O
2000-02-25,8885,3,20,B,N12W55,B,X,O
2000-02-25,8886,5,10,B,S14E18,B,X,O
2000-02-25,8887,4,30,B,S10E46,D,S,O
2000-02-25,8888,1,40,A,N36E56,H,S,X
2000-02-25,8889,2,180,B,N20E67,E,S,O
2000-02-25,8890,1,0,A,S11E65,A,X,X
2000-02-26,8875,6,50,B,S24W79,D,S,O
2000-02-26,8879,11,270,B,N22W27,C,H,O
2000-02-26,8881,8,40,B,N19W03,C,R,O
2000-02-26,8882,19,490,B,S15E21,E,K,I
2000-02-26,8883,16,120,B,N13E21,D,S,O
2000-02-26,8885,1,10,A,N11W70,A,X,X
2000-02-26,8886,5,30,B,S14E06,C,R,O
2000-02-26,8887,1,20,A,S11E32,H,S,X
2000-02-26,8888,2,50,B,N36E42,C,S,O
2000-02-26,8889,4,350,B,N21E58,E,H,O
2000-02-26,8890,1,0,A,S11E51,A,X,X
2000-02-26,8891,8,510,B,S14E71,D,H,O
2000-02-27,8879,7,250,B,N22W39,D,S,O
2000-02-27,8881,10,40,B,N19W17,D,A,O
2000-02-27,8882,22,650,BGD,S16E07,E,K,I
2000-02-27,8883,14,90,B,N13E07,D,S,O
2000-02-27,8886,2,0,B,S14W09,B,X,O
2000-02-27,8887,2,20,A,S11E19,H,S,X
2000-02-27,8888,2,30,B,N36E30,C,S,O
2000-02-27,8889,7,370,B,N21E45,F,S,O
2000-02-27,8891,15,720,B,S15E60,E,K,C
2000-02-27,8892,1,40,A,N05E64,H,S,X
2000-02-27,8893,1,0,A,S20W26,A,X,X
2000-02-28,8879,9,270,B,N23W52,C,S,O
2000-02-28,8881,8,50,B,N19W31,D,S,O
2000-02-28,8882,26,800,B,S16W05,E,K,C
2000-02-28,8883,7,80,B,N12W08,C,S,O
2000-02-28,8886,8,30,B,S14W24,C,S,O
2000-02-28,8887,5,10,B,S11E06,B,X,O
2000-02-28,8888,3,30,B,N36E18,C,A,O
2000-02-28,8889,5,350,B,N21E33,E,A,O
2000-02-28,8891,15,870,B,S16E48,E,K,I
2000-02-28,8892,2,20,A,N06E53,H,S,X
2000-02-28,8893,3,0,B,S20W39,B,X,O
2000-02-29,8879,3,200,B,N23W65,C,S,O
2000-02-29,8881,6,50,B,N19W44,D,S,O
2000-02-29,8882,21,950,BG,S16W18,D,K,I
2000-02-29,8883,4,60,B,N12W22,D,S,O
2000-02-29,8886,8,40,B,S13W37,C,S,O
2000-02-29,8888,2,30,B,N36E06,C,S,O
2000-02-29,8889,6,370,B,N21E19,F,S,O
2000-02-29,8891,19,990,BG,S15E35,E,K,I
2000-02-29,8892,4,30,B,N06E39,C,S,O
2000-02-29,8893,1,0,A,S19W54,A,X,X
2000-02-29,8894,2,20,A,S33W66,A,X,X
2000-03-01,8879,1,180,A,N22W79,H,S,X
2000-03-01,8881,5,60,B,N19W58,C,S,O
2000-03-01,8882,18,1080,B,S18W31,E,K,I
2000-03-01,8883,3,40,B,N12W36,D,S,O
2000-03-01,8886,5,70,B,S13W51,D,S,O
2000-03-01,8888,3,40,B,N37W07,C,S,O
2000-03-01,8889,10,380,B,N21E06,F,S,O
2000-03-01,8891,26,1030,BG,S16E21,E,K,I
2000-03-01,8892,2,10,B,N05E27,C,S,O
2000-03-01,8893,1,0,A,S19W67,A,X,X
2000-03-01,8894,1,10,A,S34W83,A,X,X
2000-03-01,8895,3,10,B,N13W48,B,X,O
2000-03-01,8896,3,50,B,N18E62,D,S,O
2000-03-02,8881,3,60,B,N19W71,C,S,O
2000-03-02,8882,21,980,BD,S15W45,E,K,C
2000-03-02,8883,3,30,B,N12W48,D,S,O
2000-03-02,8886,9,50,B,S13W64,B,X,O
2000-03-02,8888,2,0,A,N37W20,A,X,X
2000-03-02,8889,10,330,B,N20W07,F,A,O
2000-03-02,8891,45,900,BG,S16E08,E,K,C
2000-03-02,8892,3,10,B,N06E14,B,X,O
2000-03-02,8894,19,130,B,N19E51,D,A,O
2000-03-02,8895,2,0,B,N14W62,B,X,O
2000-03-02,8896,8,80,B,N18E52,D,S,O
2000-03-02,8897,2,0,B,S35W12,B,X,O
2000-03-03,8882,24,1100,BG,S16W58,E,K,C
2000-03-03,8883,2,30,A,N12W62,H,S,X
2000-03-03,8886,7,60,B,S13W77,C,S,O
2000-03-03,8888,2,0,B,N37W27,B,X,O
2000-03-03,8889,12,250,BG,N20W20,F,S,O
2000-03-03,8891,39,1000,BG,S15W04,E,K,C
2000-03-03,8892,7,10,B,N07E01,B,X,O
2000-03-03,8896,12,50,B,N19E39,C,S,O
2000-03-03,8897,3,10,B,S35W26,B,X,O
2000-03-03,8898,1,10,A,S15E71,A,X,X
2000-03-04,8882,17,850,BG,S16W71,E,K,C
2000-03-04,8883,2,20,A,N12W74,H,R,X
2000-03-04,8886,1,30,A,S12W87,A,X,X
2000-03-04,8889,10,190,B,N20W33,F,S,O
2000-03-04,8891,33,830,BG,S15W17,E,K,C
2000-03-04,8892,2,10,A,N06W12,A,X,X
2000-03-04,8896,12,40,B,N19E26,C,S,O
2000-03-04,8897,5,30,B,S35W38,C,S,O
2000-03-04,8898,3,30,B,S16E60,B,X,O
2000-03-04,8899,4,10,B,S11E33,B,X,O
2000-03-05,8882,8,460,B,S15W83,E,K,O
2000-03-05,8883,2,30,A,N12W85,H,S,X
2000-03-05,8889,6,150,B,N20W47,E,S,O
2000-03-05,8891,28,780,B,S15W29,E,K,I
2000-03-05,8896,6,40,B,N19E12,C,S,O
2000-03-05,8897,5,70,B,S36W51,D,S,O
2000-03-05,8898,6,50,B,S15E48,D,S,O
2000-03-05,8899,7,30,B,S11E19,B,X,O
2000-03-05,8900,9,30,B,S15E16,D,S,O
2000-03-06,8882,2,300,B,S16W96,D,K,C
2000-03-06,8889,3,180,B,N20W61,E,A,O
2000-03-06,8891,31,730,BG,S16W43,D,K,C
2000-03-06,8896,5,30,B,N19W03,C,S,O
2000-03-06,8897,3,110,B,S36W64,D,S,O
2000-03-06,8898,14,140,B,S13E34,D,A,O
2000-03-06,8899,9,20,B,S10E06,D,A,O
2000-03-06,8900,22,230,B,S16E02,D,A,I
2000-03-06,8901,2,10,A,S13E71,A,X,X
2000-03-07,8889,4,110,B,N19W74,E,S,O
2000-03-07,8891,20,590,BG,S16W58,E,K,I
2000-03-07,8896,2,10,B,N20W17,C,S,O
2000-03-07,8897,1,50,A,S37W82,H,S,X
2000-03-07,8898,20,330,B,S13E20,D,K,O
2000-03-07,8899,8,30,B,S11W08,C,R,O
2000-03-07,8900,21,360,BG,S15W12,E,K,I
2000-03-07,8901,5,20,B,S14E57,B,X,O
2000-03-07,8902,1,30,A,S18E72,H,S,X
2000-03-08,8889,2,10,B,N19W82,B,X,O
2000-03-08,8891,14,680,B,S17W67,F,K,O
2000-03-08,8897,1,0,A,S37W95,A,X,X
2000-03-08,8898,18,470,B,S13E07,E,K,O
2000-03-08,8899,7,40,B,S11W20,D,A,O
2000-03-08,8900,21,330,BG,S16W26,E,A,I
2000-03-08,8901,8,20,B,S15E41,B,X,O
2000-03-08,8902,1,50,A,S17E60,H,S,X
2000-03-08,8903,2,30,B,S12E23,D,A,O
2000-03-09,8891,5,270,B,S16W83,C,S,O
2000-03-09,8898,21,470,BG,S13W06,E,K,I
2000-03-09,8899,6,30,B,S12W33,C,S,O
2000-03-09,8900,23,220,B,S15W38,E,S,O
2000-03-09,8901,6,30,B,S13E29,B,X,O
2000-03-09,8902,3,40,A,S18E49,H,S,X
2000-03-09,8903,7,40,B,S12E09,D,A,O
2000-03-09,8904,7,30,B,N26W06,C,R,O
2000-03-09,8905,5,20,B,S06E22,B,X,O
2000-03-09,8906,12,740,A,S17E68,H,K,X
2000-03-09,8907,7,40,B,S17E22,D,S,O
2000-03-10,8898,23,550,B,S13W20,E,K,O
2000-03-10,8899,1,20,A,S12W48,H,R,X
2000-03-10,8900,30,270,BG,S15W51,E,A,I
2000-03-10,8901,3,10,B,S12E15,B,X,O
2000-03-10,8902,4,10,B,S18E35,B,X,O
2000-03-10,8903,9,50,B,S12W03,D,R,O
2000-03-10,8904,14,50,B,N24W19,C,R,O
2000-03-10,8905,5,10,B,S06E08,C,R,O
