Date,Region,Sunspot Number,Size,Magnetic Classification,Sunspot Classification,Location
2013-07-22,11793,18,240,region_mag BG,FSO,N21W15
2013-07-22,11800,11,80,region_mag B,DAO,S08E22
2013-07-23,11793,14,170,region_mag B,FSO,N21W27
2013-07-23,11799,1,10,region_mag A,AXX,S15E08
2013-07-23,11800,8,60,region_mag B,DAO,S08E08
2013-07-24,11793,5,110,region_mag B,ESO,N20W40
2013-07-24,11799,1,10,region_mag A,AXX,S16W04
2013-07-24,11800,9,50,region_mag BG,DSO,S07W03
2013-07-24,11801,1,60,region_mag A,HSX,N20E66
2013-07-24,11802,2,10,region_mag B,BXO,N14W47
2013-07-24,11803,6,10,region_mag B,BXO,S09E11
2013-07-25,11793,2,100,region_mag B,ESO,N19W52
2013-07-25,11800,18,120,region_mag BG,DSO,S09W18
2013-07-25,11801,1,90,region_mag A,HSX,N21E57
2013-07-25,11804,4,10,region_mag B,BXO,S21W71
2013-07-26,11793,2,100,region_mag B,ESO,N20W66
2013-07-26,11800,14,120,region_mag BG,DAO,S09W32
2013-07-26,11801,1,70,region_mag A,HSX,N20E44
2013-07-26,11804,1,30,region_mag A,HSX,S23W85
2013-07-26,11805,3,20,region_mag B,CSO,S07W01
2013-07-27,11793,2,70,region_mag B,CSO,N21W81
2013-07-27,11800,12,160,region_mag BG,DAI,S08W46
2013-07-27,11801,1,80,region_mag A,HSX,N20E30
2013-07-27,11804,1,30,region_mag A,HSX,S23W99
2013-07-27,11805,3,20,region_mag B,CSO,S07W16
2013-07-28,11800,17,210,region_mag BG,DAO,S08W60
2013-07-28,11801,1,90,region_mag A,HSX,N20E16
2013-07-28,11805,4,30,region_mag B,CSO,S06W30
2013-07-28,11806,2,10,region_mag A,AXX,S16E57
2013-07-29,11800,14,220,region_mag BG,DAO,S08W74
2013-07-29,11801,1,90,region_mag A,HSX,N19E04
2013-07-29,11805,9,120,region_mag B,DAO,S07W44
2013-07-29,11806,4,40,region_mag B,DSO,S15E47
2013-07-30,11800,5,170,region_mag BG,DAO,S08W84
2013-07-30,11801,1,80,region_mag A,HSX,N19W09
2013-07-30,11805,10,130,region_mag B,DAO,S06W58
2013-07-30,11806,10,80,region_mag B,DSO,S15E32
2013-07-30,11807,8,30,region_mag B,DAO,N28W18
2013-07-30,11808,3,10,region_mag B,BXO,N15E54
2013-07-31,11800,1,30,region_mag A,HSX,S07W95
2013-07-31,11801,1,60,region_mag A,HSX,N19W23
2013-07-31,11805,9,150,region_mag BG,DAO,S07W71
2013-07-31,11806,11,60,region_mag B,CAO,S15E20
2013-07-31,11807,6,50,region_mag B,CAO,N28W31
2013-07-31,11808,6,80,region_mag B,DSO,N15E41
2013-07-31,11809,1,60,region_mag A,HSX,N14E79
2013-08-01,11800,1,30,region_mag A,HSX,S07W0*
2013-08-01,11801,1,60,region_mag A,HSX,N19W36
2013-08-01,11805,3,120,region_mag B,DAO,S07W86
2013-08-01,11806,7,50,region_mag B,DAO,S15E09
2013-08-01,11807,5,10,region_mag B,BXO,N28W43
2013-08-01,11808,3,60,region_mag B,CSO,N15E28
2013-08-01,11809,4,120,region_mag B,CSO,N12E65
2013-08-01,11810,1,30,region_mag A,HAX,S26E74
2013-08-02,11801,1,60,region_mag A,HSX,N20W50
2013-08-02,11805,3,120,region_mag B,DAO,S07W0*
2013-08-02,11806,7,30,region_mag B,DAO,S15W05
2013-08-02,11807,3,20,region_mag B,CRO,N28W56
2013-08-02,11808,1,60,region_mag A,HSX,N15E14
2013-08-02,11809,3,160,region_mag B,DSO,N12E52
2013-08-02,11810,1,40,region_mag A,HSX,S26E59
2013-08-02,11811,2,10,region_mag B,CRO,N06E27
2013-08-03,11801,1,60,region_mag A,HSX,N20W64
2013-08-03,11806,12,80,region_mag B,DAI,S14W19
2013-08-03,11807,3,10,region_mag B,BXO,N30W70
2013-08-03,11808,2,70,region_mag A,HSX,N15W00
2013-08-03,11809,8,160,region_mag B,CAO,N13E40
2013-08-03,11810,1,40,region_mag A,HSX,S26E45
2013-08-03,11811,3,10,region_mag B,CRO,N07E08
2013-08-03,11812,2,20,region_mag B,CRO,S12W62
2013-08-04,11801,1,60,region_mag A,HSX,N19W76
2013-08-04,11806,11,100,region_mag B,DAO,S14W32
2013-08-04,11808,6,60,region_mag B,CSO,N14W12
2013-08-04,11809,13,110,region_mag B,CAO,N13E27
2013-08-04,11810,1,40,region_mag A,HSX,S25E32
2013-08-04,11811,1,10,region_mag A,AXX,N07W01
2013-08-04,11812,1,10,region_mag A,AXX,S12W77
2013-08-05,11801,1,60,region_mag A,HSX,N21W88
2013-08-05,11806,7,100,region_mag B,DAO,S15W46
2013-08-05,11808,5,60,region_mag B,CSO,N14W26
2013-08-05,11809,10,80,region_mag B,CAO,N12E14
2013-08-05,11810,2,30,region_mag A,HSX,S26E20
2013-08-06,11801,1,60,region_mag A,HSX,N21W0*
2013-08-06,11806,3,40,region_mag B,CAO,S14W60
2013-08-06,11808,2,40,region_mag B,CSO,N15W39
2013-08-06,11809,9,80,region_mag B,CSO,N12E02
2013-08-06,11810,5,40,region_mag B,CSO,S26E06
2013-08-07,11806,1,30,region_mag A,HSX,S13W77
2013-08-07,11808,1,40,region_mag A,HSX,N15W54
2013-08-07,11809,11,60,region_mag B,CSO,N13W09
2013-08-07,11810,8,50,region_mag B,CAO,S26W06
2013-08-08,11808,2,30,region_mag A,HSX,N14W67
2013-08-08,11809,10,60,region_mag B,CSO,N13W21
2013-08-08,11810,8,30,region_mag B,CAO,S25W19
2013-08-08,11813,5,20,region_mag B,CRO,S13W06
2013-08-08,11814,1,30,region_mag A,HSX,S27E64
2013-08-08,11815,2,10,region_mag B,BXO,N06W47
2013-08-08,11816,1,10,region_mag A,AXX,S19E62
2013-08-09,11808,1,30,region_mag A,HRX,N15W80
2013-08-09,11809,3,30,region_mag A,HSX,N11W40
2013-08-09,11810,4,20,region_mag B,DRO,S25W33
2013-08-09,11813,7,40,region_mag BG,DAO,S13W21
2013-08-09,11814,1,40,region_mag A,HSX,S26E50
2013-08-09,11815,3,20,region_mag B,BXO,N07W61
2013-08-09,11816,1,10,region_mag A,HRX,S20E47
2013-08-10,11809,1,30,region_mag A,HAX,N11W53
2013-08-10,11813,8,70,region_mag B,CAO,S13W33
2013-08-10,11814,1,20,region_mag A,HAX,S26E36
2013-08-10,11816,1,10,region_mag A,HRX,S21E33
2013-08-11,11809,2,20,region_mag A,HRX,N10W67
2013-08-11,11813,8,30,region_mag B,CRO,S14W47
2013-08-11,11814,1,20,region_mag A,HAX,S26E22
2013-08-11,11817,3,10,region_mag B,CRO,S22E34
2013-08-11,11818,1,20,region_mag A,HRX,S07E58
2013-08-11,11819,1,10,region_mag A,AXX,S20E49
2013-08-12,11809,1,10,region_mag A,HRX,N11W82
2013-08-12,11813,5,20,region_mag B,BXO,S14W60
2013-08-12,11814,1,30,region_mag A,HAX,S27E09
2013-08-12,11817,12,50,region_mag B,DAO,S22E22
2013-08-12,11818,9,60,region_mag BG,DAO,S08E47
2013-08-12,11819,2,10,region_mag B,BXO,S20E37
2013-08-13,11809,1,10,region_mag A,AXX,N14W95
2013-08-13,11814,1,10,region_mag A,HAX,S27W04
2013-08-13,11817,23,180,region_mag BGD,DAC,S23E07
2013-08-13,11818,8,120,region_mag BG,DSI,S07E34
2013-08-13,11819,2,10,region_mag A,HRX,S20E21
2013-08-14,11809,1,10,region_mag A,AXX,N14W0*
2013-08-14,11814,1,10,region_mag A,HRX,S27W18
2013-08-14,11817,22,240,region_mag BG,ESC,S21W04
2013-08-14,11818,17,340,region_mag BG,DHC,S07E21
2013-08-14,11819,4,20,region_mag B,CRO,S17E07
2013-08-14,11820,4,60,region_mag B,CSO,S13E59
2013-08-16,11817,22,260,region_mag BGD,EKC,S21W31
2013-08-16,11818,15,300,region_mag B,DKI,S07W07
2013-08-16,11819,6,20,region_mag B,CAO,S17W19
2013-08-16,11820,7,30,region_mag B,CRO,S13E31
2013-08-16,11821,3,10,region_mag B,BXO,N01W35
2013-08-16,11822,5,30,region_mag B,DAO,S08E57
2013-08-16,11823,1,120,region_mag A,HSX,S07E72
2013-08-17,11817,13,140,region_mag BGD,EAI,S21W44
2013-08-17,11818,16,330,region_mag BGD,DKI,S07W19
2013-08-17,11819,4,10,region_mag B,BXO,S16W32
2013-08-17,11820,7,20,region_mag B,CRO,S13E25
2013-08-17,11822,3,20,region_mag B,CRO,S08E44
2013-08-17,11823,1,130,region_mag A,HSX,S07E57
2013-08-18,11817,8,150,region_mag BD,ESO,S21W57
2013-08-18,11818,13,300,region_mag BGD,DKO,S07W33
2013-08-18,11820,5,10,region_mag B,BXO,S13E10
2013-08-18,11822,3,10,region_mag B,BXO,S08E30
2013-08-18,11823,1,120,region_mag A,HSX,S07E43
2013-08-18,11824,6,40,region_mag B,DAO,S14W13
2013-08-19,11817,6,140,region_mag B,CAO,S21W70
2013-08-19,11818,7,260,region_mag BD,CKO,S06W47
2013-08-19,11820,5,10,region_mag B,BXO,S13W03
2013-08-19,11822,2,10,region_mag B,BXO,S08E15
2013-08-19,11823,5,120,region_mag B,CSO,S07E29
2013-08-19,11824,9,100,region_mag BG,DAO,S14W26
2013-08-19,11825,6,10,region_mag B,BXO,N16W12
2013-08-19,11826,1,10,region_mag A,AXX,N08E21
2013-08-19,11827,3,180,region_mag B,DSO,S17E70
2013-08-20,11817,3,60,region_mag B,CSO,S19W88
2013-08-20,11818,3,250,region_mag A,HKX,S04W61
2013-08-20,11820,5,10,region_mag B,BXO,S12W19
2013-08-20,11822,3,10,region_mag B,BXO,S11W00
2013-08-20,11823,4,170,region_mag B,CSO,S08E17
2013-08-20,11824,9,120,region_mag B,DAO,S14W40
2013-08-20,11825,20,70,region_mag BG,DAI,N17W27
2013-08-20,11826,2,10,region_mag B,BXO,N13E01
2013-08-20,11827,8,300,region_mag B,DAO,S18E58
2013-08-20,11828,4,30,region_mag B,CAO,N15E65
2013-08-21,11817,3,60,region_mag B,CSO,S19W0*
2013-08-21,11818,2,210,region_mag A,HAX,S05W76
2013-08-21,11820,10,60,region_mag BG,DAI,S12W34
2013-08-21,11823,5,120,region_mag B,CSO,S08E03
2013-08-21,11824,3,50,region_mag B,CAO,S12W53
2013-08-21,11825,12,80,region_mag B,DAO,N16W40
2013-08-21,11827,7,160,region_mag BG,DAO,S18E44
2013-08-21,11828,6,60,region_mag B,CAO,N16E57
2013-08-22,11818,1,150,region_mag A,HSX,S06W91
2013-08-22,11820,15,130,region_mag BG,DAI,S12W47
2013-08-22,11823,5,120,region_mag B,CSO,S07W10
2013-08-22,11824,1,10,region_mag A,AXX,S12W70
2013-08-22,11825,5,70,region_mag B,CSO,N15W55
2013-08-22,11827,8,130,region_mag B,DAC,S18E32
2013-08-22,11828,3,40,region_mag B,CAO,N15E41
2013-08-22,11829,5,40,region_mag B,DAO,N06W60
2013-08-22,11830,3,10,region_mag B,BXO,S06W37
2013-08-22,11831,3,30,region_mag B,CAO,N14W34
2013-08-23,11818,1,150,region_mag A,HSX,S06W0*
2013-08-23,11820,8,110,region_mag B,DAO,S12W61
2013-08-23,11823,1,100,region_mag A,HSX,S07W23
2013-08-23,11825,2,50,region_mag A,HAX,N14W69
2013-08-23,11827,8,60,region_mag B,DAO,S18E18
2013-08-23,11828,1,20,region_mag B,CRO,N14E26
2013-08-23,11829,3,30,region_mag B,CRO,N05W74
2013-08-23,11830,5,50,region_mag B,DAO,S06W51
2013-08-23,11831,5,30,region_mag B,DRO,N13W49
2013-08-23,11832,2,30,region_mag B,CSO,N25W49
2013-08-24,11820,3,70,region_mag B,CAO,S12W73
2013-08-24,11823,1,100,region_mag A,HSX,S06W37
2013-08-24,11825,1,30,region_mag A,HAX,N15W86
2013-08-24,11827,8,30,region_mag B,CRO,S18E05
2013-08-24,11828,3,20,region_mag B,CRO,N15E14
2013-08-24,11830,5,70,region_mag B,DAO,S05W64
2013-08-24,11831,7,60,region_mag B,DAO,N14W63
2013-08-24,11832,6,30,region_mag B,CRO,N25W61
2013-08-24,11833,3,10,region_mag B,BXO,N18E07
2013-08-25,11820,1,40,region_mag A,HSX,S13W83
2013-08-25,11823,1,90,region_mag A,HSX,S07W49
2013-08-25,11825,1,30,region_mag A,HAX,N15W0*
2013-08-25,11827,4,10,region_mag B,BXO,S18W06
2013-08-25,11828,3,20,region_mag A,HRX,N15W00
2013-08-25,11830,5,70,region_mag B,CAO,S05W78
2013-08-25,11831,3,80,region_mag B,CAO,N13W77
2013-08-25,11834,3,10,region_mag B,BXO,N14E71
2013-08-25,11835,1,30,region_mag A,HSX,S09E80
2013-08-26,11820,1,40,region_mag A,HSX,S13W97
2013-08-26,11823,1,60,region_mag A,HSX,S10W63
2013-08-26,11828,2,10,region_mag B,BXO,N05W13
2013-08-26,11834,2,10,region_mag B,BXO,N14E64
2013-08-26,11835,1,180,region_mag A,HSX,S10E63
2013-08-27,11823,1,60,region_mag A,HSX,S10W76
2013-08-27,11828,1,10,region_mag A,AXX,N05W26
2013-08-27,11835,3,140,region_mag B,CSO,S10E51
2013-08-28,11823,1,60,region_mag A,HSX,S10W89
2013-08-28,11828,1,10,region_mag A,AXX,N05W40
2013-08-28,11834,3,10,region_mag B,BXO,N14E34
2013-08-28,11835,5,240,region_mag B,DSO,S10E39
2013-08-28,11836,1,70,region_mag A,HSX,N10E68
2013-08-29,11823,1,60,region_mag A,HSX,S10W0*
2013-08-29,11834,6,20,region_mag B,CRO,N14E21
2013-08-29,11835,6,280,region_mag B,DKO,S11E26
2013-08-29,11836,2,140,region_mag A,HAX,N10E55
2013-08-30,11834,15,40,region_mag B,DAI,N14E07
2013-08-30,11835,7,250,region_mag B,DKO,S10E13
2013-08-30,11836,3,160,region_mag A,HAX,N12E42
2013-08-31,11834,17,30,region_mag B,CRI,N13W07
2013-08-31,11835,10,180,region_mag B,DAI,S10W00
2013-08-31,11836,5,180,region_mag B,CAO,N11E33
2013-09-01,11834,12,30,region_mag B,CRI,N13W20
2013-09-01,11835,9,140,region_mag B,DSC,S11W13
2013-09-01,11836,9,170,region_mag BG,EAO,N11E19
2013-09-02,11834,18,60,region_mag BG,EAI,N12W34
2013-09-02,11835,11,110,region_mag B,CSO,S11W26
2013-09-02,11836,12,150,region_mag BG,ESO,N11E04
2013-09-03,11834,19,90,region_mag BG,DAI,N12W50
2013-09-03,11835,3,110,region_mag B,CSO,S10W41
2013-09-03,11836,13,160,region_mag BG,ESO,N11W05
2013-09-03,11837,9,50,region_mag B,DSO,S16W19
2013-09-04,11834,10,70,region_mag B,CAO,N11W60
2013-09-04,11835,3,80,region_mag A,HAX,S10W54
2013-09-04,11836,8,110,region_mag A,HSX,N12W22
2013-09-04,11837,13,100,region_mag B,DSI,S16W32
2013-09-05,11834,5,80,region_mag B,CSO,N12W79
2013-09-05,11835,4,60,region_mag B,CSO,S12W67
2013-09-05,11836,7,110,region_mag B,DSO,N12W39
2013-09-05,11837,21,120,region_mag B,DSO,S15W47
2013-09-06,11834,3,10,region_mag B,BXO,N13W94
2013-09-06,11835,2,30,region_mag B,CSO,S08W82
2013-09-06,11836,10,120,region_mag B,CSO,N13W56
2013-09-06,11837,9,130,region_mag B,DSI,S16W61
2013-09-06,11838,1,30,region_mag A,HSX,S03E68
2013-09-07,11834,3,10,region_mag B,BXO,N13W0*
2013-09-07,11836,5,130,region_mag B,CAO,N11W67
2013-09-07,11837,5,110,region_mag B,DAO,S16W73
2013-09-07,11838,1,20,region_mag A,HSX,S05E55
2013-09-08,11836,2,90,region_mag B,CAO,N10W78
2013-09-08,11837,2,50,region_mag A,HAX,S17W88
2013-09-08,11838,1,30,region_mag A,HAX,S05E41
2013-09-09,11836,1,60,region_mag A,HAX,N10W91
2013-09-09,11837,2,50,region_mag A,HAX,S17W0*
2013-09-09,11838,3,30,region_mag A,HAX,S03E27
2013-09-10,11836,1,60,region_mag A,HAX,N10W0*
2013-09-10,11838,3,10,region_mag A,AXX,S04E15
2013-09-11,11838,1,0,region_mag A,AXX,S04E02
2013-09-11,11839,2,10,region_mag A,HRX,S13W27
2013-09-12,11838,3,10,region_mag A,AXX,S04W13
2013-09-12,11839,4,20,region_mag B,CRO,S12W40
2013-09-12,11840,5,20,region_mag B,CRO,S12W03
2013-09-12,11841,1,30,region_mag A,HSX,S05E69
2013-09-13,11838,2,10,region_mag A,AXX,S05W25
2013-09-13,11839,1,10,region_mag B,BXO,S12W52
2013-09-13,11840,2,1,region_mag A,AXX,S11W19
2013-09-13,11841,1,40,region_mag B,CAO,S06E54
2013-09-13,11842,2,20,region_mag B,CRO,N04W62
2013-09-14,11839,6,30,region_mag B,CRO,S12W66
2013-09-14,11841,3,50,region_mag B,CSO,S06E41
2013-09-14,11842,1,10,region_mag A,AXX,N04W76
2013-09-15,11839,1,20,region_mag A,HRX,S12W83
2013-09-15,11841,3,40,region_mag B,CSO,S06E28
2013-09-16,11839,1,20,region_mag A,HRX,S12W97
2013-09-16,11841,2,30,region_mag A,HAX,S05E14
2013-09-17,11840,2,10,region_mag B,BXO,S11W75
2013-09-17,11841,1,30,region_mag A,HSX,S04E02
2013-09-18,11840,1,10,region_mag A,AXX,S11W89
2013-09-18,11841,1,30,region_mag A,HSX,S04W12
2013-09-18,11843,4,20,region_mag B,CAO,N01E06
2013-09-18,11844,1,10,region_mag A,AXX,N24W56
2013-09-18,11845,1,10,region_mag A,AXX,S20E59
2013-09-18,11846,1,50,region_mag A,HAX,S16E77
2013-09-18,11847,1,10,region_mag A,AXX,N11E67
2013-09-19,11840,1,10,region_mag A,AXX,S11W0*
2013-09-19,11841,1,20,region_mag A,HSX,S04W25
2013-09-19,11843,5,40,region_mag B,DAO,N01W07
2013-09-19,11845,1,10,region_mag A,AXX,S18E48
2013-09-19,11846,1,160,region_mag A,HSX,S17E62
2013-09-19,11847,1,10,region_mag A,AXX,N11E55
2013-09-20,11841,1,10,region_mag A,HRX,S04W38
2013-09-20,11843,6,60,region_mag B,DSO,N01W21
2013-09-20,11845,1,10,region_mag A,AXX,S18E34
2013-09-20,11846,2,180,region_mag B,CSO,S16E49
2013-09-20,11848,1,10,region_mag A,AXX,S10E36
2013-09-20,11849,3,10,region_mag B,BXO,N22E32
2013-09-20,11850,1,10,region_mag A,AXX,N09E75
2013-09-21,11841,1,10,region_mag A,HRX,S04W52
2013-09-21,11843,8,50,region_mag B,CSO,N02W35
2013-09-21,11846,4,160,region_mag B,CSO,S17E36
2013-09-21,11848,1,0,region_mag A,AXX,S11E23
2013-09-21,11849,7,10,region_mag B,BXO,N22E18
2013-09-21,11850,4,90,region_mag B,DAO,N08E64
2013-09-22,11841,1,10,region_mag A,HRX,S04W65
2013-09-22,11843,6,20,region_mag B,CSO,N02W49
2013-09-22,11846,5,210,region_mag B,CSO,S17E25
2013-09-22,11849,11,60,region_mag B,DAO,N20E04
2013-09-22,11850,6,90,region_mag B,DSO,N08E52
2013-09-23,11841,1,10,region_mag A,HRX,S04W78
2013-09-23,11843,5,20,region_mag B,CAO,N03W62
2013-09-23,11845,3,10,region_mag B,BXO,S17W05
2013-09-23,11846,1,140,region_mag A,HSX,S18E10
2013-09-23,11849,12,90,region_mag B,DAO,N19W10
2013-09-23,11850,5,50,region_mag B,DAO,N07E38
2013-09-23,11851,1,30,region_mag A,HRX,S16E69
2013-09-24,11846,1,150,region_mag A,HSX,S18W04
2013-09-24,11849,8,80,region_mag B,DSO,N19W24
2013-09-24,11850,4,40,region_mag B,CSO,N08E24
2013-09-24,11851,1,10,region_mag A,AXX,S16E55
2013-09-24,11852,1,10,region_mag A,AXX,S21W28
2013-09-25,11846,1,150,region_mag A,HSX,S18W18
2013-09-25,11849,4,30,region_mag B,CRO,N19W38
2013-09-25,11850,10,50,region_mag B,CSO,N08E10
2013-09-25,11851,1,10,region_mag A,AXX,S19E41
2013-09-26,11846,1,160,region_mag A,HSX,S17W31
2013-09-26,11849,5,30,region_mag B,EAO,N21W53
2013-09-26,11850,14,70,region_mag B,DAO,N08W03
2013-09-26,11851,1,10,region_mag A,AXX,S20E30
2013-09-27,11846,1,130,region_mag A,HSX,S18W44
2013-09-27,11850,16,180,region_mag B,DAO,N10W18
2013-09-27,11852,3,10,region_mag B,BXO,S21W70
2013-09-27,11853,3,20,region_mag B,CRO,N19W80
2013-09-28,11846,1,120,region_mag A,HSX,S17W56
2013-09-28,11850,10,140,region_mag BG,DAO,N09W30
2013-09-28,11852,2,10,region_mag B,BXO,S20W81
2013-09-28,11853,1,10,region_mag A,HRX,N19W77
2013-09-29,11846,1,150,region_mag A,HSX,S17W70
2013-09-29,11850,7,100,region_mag BG,DSO,N10W46
2013-09-29,11853,5,30,region_mag B,CAO,N19W91
2013-09-29,11854,5,50,region_mag B,DSO,N06E65
2013-09-30,11846,1,100,region_mag A,HSX,S17W84
2013-09-30,11850,5,60,region_mag BG,DSO,N10W60
2013-09-30,11853,5,30,region_mag B,CAO,N19W0*
2013-09-30,11854,3,30,region_mag B,CAO,N06E51
2013-10-01,11846,1,100,region_mag A,HSX,S17W98
2013-10-01,11850,3,50,region_mag B,CSO,N10W73
2013-10-01,11854,1,10,region_mag A,HRX,N05E34
2013-10-01,11855,8,10,region_mag B,BXO,S13E16
2013-10-02,11850,1,30,region_mag A,HSX,N08W85
2013-10-02,11854,1,10,region_mag A,HSX,N05E19
2013-10-02,11855,17,80,region_mag B,DSI,S14E01
2013-10-03,11850,1,30,region_mag A,HSX,N08W99
2013-10-03,11854,1,20,region_mag A,HSX,N05E04
2013-10-03,11855,16,130,region_mag B,DSI,S14W11
2013-10-03,11856,1,50,region_mag B,CAO,N08E69
2013-10-03,11857,1,70,region_mag A,HAX,S06E66
2013-10-04,11855,14,90,region_mag B,DSO,S13W26
2013-10-04,11856,2,70,region_mag B,DSO,N07E56
2013-10-04,11857,1,100,region_mag A,HSX,S08E54
2013-10-04,11858,4,50,region_mag B,CAO,N09W67
2013-10-05,11855,15,80,region_mag B,DAI,S13W39
2013-10-05,11856,8,80,region_mag B,DSO,N08E43
2013-10-05,11857,4,100,region_mag B,CAO,S07E41
2013-10-05,11858,3,80,region_mag B,DAO,N10W80
2013-10-05,11859,4,30,region_mag B,CRO,S17W08
2013-10-07,11855,7,40,region_mag B,CAO,S13W67
2013-10-07,11856,4,40,region_mag B,CAO,N08E18
2013-10-07,11857,1,110,region_mag A,HSX,S08E14
2013-10-07,11858,2,60,region_mag B,DAO,N12W0*
2013-10-07,11859,1,10,region_mag A,AXX,S15W37
2013-10-08,11855,2,30,region_mag B,CRO,S13W82
2013-10-08,11856,4,30,region_mag B,CRO,N07E02
2013-10-08,11857,1,80,region_mag A,HSX,S07E01
2013-10-08,11860,1,10,region_mag A,AXX,S28E40
2013-10-08,11861,2,10,region_mag B,BXO,S13E64
2013-10-08,11862,6,10,region_mag B,BXO,S24W19
2013-10-09,11856,3,30,region_mag B,CAO,N07W10
2013-10-09,11857,1,90,region_mag A,HSX,S08W11
2013-10-09,11860,2,10,region_mag A,AXX,S27E31
2013-10-09,11861,3,10,region_mag B,BXO,S13E50
2013-10-09,11862,3,20,region_mag B,CSO,S23W34
2013-10-09,11863,4,10,region_mag B,BXO,S18E19
2013-10-09,11864,1,50,region_mag A,HSX,S23E62
2013-10-09,11865,2,60,region_mag B,CAO,S20E73
2013-10-10,11856,8,10,region_mag B,BXO,N07W22
2013-10-10,11857,1,110,region_mag A,HSX,S07W24
2013-10-10,11861,8,60,region_mag B,CAO,S13E37
2013-10-10,11862,3,10,region_mag B,BXO,S23W49
2013-10-10,11863,2,10,region_mag A,AXX,S18E05
2013-10-10,11864,2,70,region_mag A,HAX,S22E48
2013-10-10,11865,5,210,region_mag BD,DAO,S21E58
2013-10-10,11866,2,10,region_mag B,BXO,S16W63
2013-10-11,11856,2,10,region_mag B,BXO,N07W36
2013-10-11,11857,1,100,region_mag A,HSX,S08W37
2013-10-11,11861,23,200,region_mag BG,EAC,S10E22
2013-10-11,11862,8,40,region_mag B,DAO,S23W61
2013-10-11,11863,5,30,region_mag B,DRO,S19W08
2013-10-11,11864,2,60,region_mag A,HAX,S23E34
2013-10-11,11865,15,220,region_mag BGD,DAI,S22E45
2013-10-11,11867,2,10,region_mag A,AXX,N23E07
2013-10-12,11857,1,100,region_mag A,HSX,S08W51
2013-10-12,11861,19,340,region_mag BGD,DKC,S09E08
2013-10-12,11862,4,30,region_mag B,CRO,S23W74
2013-10-12,11863,3,20,region_mag B,CRO,S18W22
2013-10-12,11864,3,60,region_mag A,HSX,S23E21
2013-10-12,11865,14,220,region_mag BGD,DAO,S22E32
2013-10-12,11867,1,10,region_mag A,AXX,N23W07
2013-10-13,11857,1,80,region_mag A,HSX,S08W65
2013-10-13,11861,14,380,region_mag BG,DKC,S09W05
2013-10-13,11863,3,10,region_mag B,BXO,S18W36
2013-10-13,11864,2,60,region_mag A,HSX,S23E07
2013-10-13,11865,20,200,region_mag BGD,DAO,S22E19
2013-10-13,11867,6,30,region_mag B,CRO,N23W20
2013-10-14,11857,1,70,region_mag A,HSX,S08W78
2013-10-14,11861,12,400,region_mag BG,DHI,S09W19
2013-10-14,11863,4,20,region_mag B,CRO,S18W50
2013-10-14,11864,1,60,region_mag A,HSX,S23W07
2013-10-14,11865,16,270,region_mag BGD,DKC,S22E06
2013-10-14,11867,7,50,region_mag B,DAO,N24W32
2013-10-14,11868,1,10,region_mag A,AXX,N18E51
2013-10-14,11869,3,40,region_mag B,DSO,N19E66
2013-10-16,11857,1,30,region_mag A,HSX,S07W0*
2013-10-16,11861,17,480,region_mag B,DHO,S10W45
2013-10-16,11863,2,10,region_mag B,CRO,S17W75
2013-10-16,11864,1,60,region_mag A,HSX,S23W32
2013-10-16,11865,11,90,region_mag BGD,DAO,S21W21
2013-10-16,11867,4,20,region_mag B,CRO,N24W56
2013-10-16,11868,1,10,region_mag A,AXX,N17E23
2013-10-16,11869,2,30,region_mag B,CRO,N20E44
2013-10-16,11870,8,20,region_mag B,CRO,S14W21
2013-10-16,11871,1,20,region_mag A,HRX,N17E46
2013-10-16,11872,1,60,region_mag A,HSX,S15E67
2013-10-17,11861,13,350,region_mag BG,DHC,S10W57
2013-10-17,11864,1,50,region_mag A,HSX,S23W45
2013-10-17,11865,3,50,region_mag BD,DSO,S22W37
2013-10-17,11867,2,10,region_mag B,BXO,N23W74
2013-10-17,11869,2,20,region_mag B,DSO,N18E27
2013-10-17,11870,2,10,region_mag B,BXO,S13W35
2013-10-17,11871,2,10,region_mag A,AXX,N17E32
2013-10-17,11872,1,90,region_mag A,HSX,S17E55
2013-10-17,11873,4,30,region_mag B,CRO,N11E60
2013-10-18,11861,17,370,region_mag BG,EKI,S08W69
2013-10-18,11864,1,60,region_mag A,HSX,S23W60
2013-10-18,11865,4,10,region_mag B,BXO,S21W50
2013-10-18,11867,1,10,region_mag A,AXX,N23W83
2013-10-18,11869,2,20,region_mag B,CSO,N18E16
2013-10-18,11870,1,10,region_mag A,AXX,S13W49
2013-10-18,11871,1,20,region_mag A,HSX,N18E21
2013-10-18,11872,1,70,region_mag B,CSO,S17E41
2013-10-18,11873,10,110,region_mag B,CSO,N11E48
2013-10-18,11874,4,20,region_mag B,DAO,S10E22
2013-10-18,11875,2,50,region_mag B,CAO,N07E69
2013-10-18,11876,2,10,region_mag B,BXO,N05W62
2013-10-19,11861,16,410,region_mag BG,EKI,S07W79
2013-10-19,11864,1,20,region_mag A,HSX,S23W73
2013-10-19,11867,1,10,region_mag A,AXX,N23W97
2013-10-19,11868,4,10,region_mag B,BXO,N23W17
2013-10-19,11869,1,20,region_mag A,HSX,N19E07
2013-10-19,11870,3,30,region_mag B,CAO,S15W58
2013-10-19,11872,1,80,region_mag A,HSX,S16E28
2013-10-19,11873,9,40,region_mag B,CSO,N12E34
